Male,6.153918281925378,109.72120510564179,4
Male,5.73182552091841,73.6228794531484,1
Male,6.175842313460281,96.4977436474313,2
Male,5.977581724615941,99.80970430278235,3
Male,5.823483174684789,93.59880641561813,3
Male,5.604418153508043,69.04235460079289,1
Male,5.73209028759355,83.42838611642823,2
Male,5.6957098080960415,76.19050471283035,1
Male,5.584912650383866,79.80034672641999,2
Male,5.288041334217317,70.94178425306856,2
Male,5.932948713187687,84.64267111792509,1
Male,5.970067284375481,96.95147893968122,3
Male,5.397194266876879,75.8078313269407,3
Male,5.773589359754854,85.93144460269798,2
Male,5.77031120381662,84.56521668133284,2
Male,5.63713515538832,78.10277059085014,2
Male,6.034859912282178,88.91714050493964,2
Male,5.3311939805982025,78.41871624134772,3
Male,5.803338510706826,84.36100443613866,2
Male,5.66133391866268,82.74743402491133,2
Male,5.659587696940134,78.97775085955857,2
Male,5.786620174338506,89.6895708103891,3
Male,5.512427839731019,67.66407181282942,1
Male,6.267164668049263,103.76472163003149,3
Male,5.657766542715191,73.48506853788862,1
Male,5.678669581717421,87.2458639584146,3
Male,5.757469470072349,83.65848735836562,2
Male,6.066737154135583,93.81580018325155,2
Male,5.618437036456647,79.4757928350464,2
Male,5.708034795990441,70.00872662862534,1
Male,5.718176062148295,85.0517745461803,2
Male,6.169484165756821,96.57456854242456,2
Male,5.96068486074191,88.46524262684727,2
Male,5.76501360948043,93.0698357540075,3
Male,5.798100383039206,92.6073996879281,3
Male,5.866744261902478,87.49966665457086,2
Male,5.7563477817031234,89.57926654026545,3
Male,5.599460452516062,83.37535411998441,3
Male,5.483943146319509,74.32202597273,2
Male,5.3586824956445005,73.98464002866709,2
Male,5.664528200431564,78.07948644210794,2
Male,6.0157856891718025,88.01761977120775,2
Male,5.439195634054255,76.48381408133828,2
Male,5.50751495790714,73.1161980749517,1
Male,5.625860306694191,74.68873424898622,1
Male,5.842065708612764,85.69381716577007,2
Male,5.6876532186715645,84.84934011303535,3
Male,6.014392619127224,94.83306120782721,3
Male,5.764988319479621,87.09634104743675,3
Male,6.072530206820961,95.86345801090438,2
Male,5.398548754420221,75.12025936442562,2
Male,5.848629344656134,91.20479633678367,3
Male,5.707621036810535,78.66387871832788,1
Male,5.6109027528822155,82.28523704765449,3
